runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,num_agents
0.021974,0,1,3064,13520,3051,3051,3051,3051,0,0,0,0,0,0,0,0,0,0,0,7.4e-05,0,0,0,0,0,0,0,0,0.300666,CBS with AStar,agents.txt:,13
0.016848,0,1,3016,13133,3003,3003,3003,3003,0,0,0,0,0,0,0,0,0,0,0,5.9e-05,0,0,0,0,0,0,0,0,0.477438,CBS with AStar,agents.txt:,13
0.027781,1,3,3816,15694,2945,2945,2945,2945,0,1,0,0,0,0,0,0,0,0,0,0.000116,0,0,0,0,5e-06,0.001086,0.005278,0.00534,0.400905,CBS with AStar,agents.txt:,13
0.013631,0,1,2884,12801,2871,2871,2871,2871,0,0,0,0,0,0,0,0,0,0,0,4.9e-05,0,0,0,0,0,0,0,0,0.370474,CBS with AStar,agents.txt:,13
0.018602,0,1,3448,15277,3435,3435,3435,3435,0,0,0,0,0,0,0,0,0,0,0,6.8e-05,0,0,0,0,0,0,0,0,0.39095,CBS with AStar,agents.txt:,13
0.014305,0,1,2819,12653,2806,2806,2806,2806,0,0,0,0,0,0,0,0,0,0,0,5.9e-05,0,0,0,0,0,0,0,0,0.390003,CBS with AStar,agents.txt:,13
0.019293,0,1,3929,17590,3868,3868,3868,3868,0,0,0,0,0,0,0,0,0,0,0,7.7e-05,0,0,0,0,0,0,0,0,0.430591,CBS with AStar,agents.txt:,13
0.043952,2,5,7694,31220,3664,3664,3663,3663,0,2,0,0,0,0,0,0,0,0,0,0.000166,0,0,0,0,1.1e-05,0.002296,0.019794,0.019894,0.374692,CBS with AStar,agents.txt:,13
0.018622,0,1,2039,8945,2026,2026,2026,2026,0,0,0,0,0,0,0,0,0,0,0,5.4e-05,0,0,0,0,0,0,0,0,0.462203,CBS with AStar,agents.txt:,13
0.021556,0,1,2099,9134,2086,2086,2086,2086,0,0,0,0,0,0,0,0,0,0,0,6.5e-05,0,0,0,0,0,0,0,0,0.572707,CBS with AStar,agents.txt:,13
0.038323,1,3,4644,17834,2384,2384,2384,2384,0,1,0,0,0,0,0,0,0,0,0,9.4e-05,0,0,0,0,6e-06,0.001118,0.010327,0.010382,0.625392,CBS with AStar,agents.txt:,14
0.019092,0,1,4101,18478,4087,4087,4087,4087,0,0,0,0,0,0,0,0,0,0,0,7e-05,0,0,0,0,0,0,0,0,0.376354,CBS with AStar,agents.txt:,14
0.023873,1,3,4260,16386,2549,2549,2549,2549,0,1,0,0,0,0,0,0,0,0,0,8.6e-05,0,0,0,0,4e-06,0.000938,0.007165,0.007207,0.466551,CBS with AStar,agents.txt:,14
0.01217,0,1,2913,12902,2898,2898,2898,2898,0,0,0,0,0,0,0,0,0,0,0,4.8e-05,0,0,0,0,0,0,0,0,0.321696,CBS with AStar,agents.txt:,14
0.01112,0,1,3116,14020,3102,3102,3102,3102,0,0,0,0,0,0,0,0,0,0,0,4.4e-05,0,0,0,0,0,0,0,0,0.300826,CBS with AStar,agents.txt:,14
0.012915,1,3,3412,14405,2820,2820,2820,2820,0,1,0,0,0,0,0,0,0,0,0,5e-05,0,0,0,0,3e-06,0.000568,0.002201,0.002217,0.257134,CBS with AStar,agents.txt:,14
0.012833,0,1,3455,15250,3309,3309,3309,3309,0,0,0,0,0,0,0,0,0,0,0,5e-05,0,0,0,0,0,0,0,0,0.260651,CBS with AStar,agents.txt:,14
0.016141,0,1,3765,17032,3710,3710,3710,3710,0,0,0,0,0,0,0,0,0,0,0,7e-05,0,0,0,0,0,0,0,0,0.283346,CBS with AStar,agents.txt:,14
0.012089,0,1,3020,13691,3006,3006,3006,3006,0,0,0,0,0,0,0,0,0,0,0,4.9e-05,0,0,0,0,0,0,0,0,0.435557,CBS with AStar,agents.txt:,14
0.012826,0,1,3503,15582,3489,3489,3489,3489,0,0,0,0,0,0,0,0,0,0,0,4.9e-05,0,0,0,0,0,0,0,0,0.261805,CBS with AStar,agents.txt:,14
0.011128,0,1,2977,13220,2962,2962,2962,2962,0,0,0,0,0,0,0,0,0,0,0,4.4e-05,0,0,0,0,0,0,0,0,0.276463,CBS with AStar,agents.txt:,15
0.018579,0,1,3543,15970,3528,3528,3528,3528,0,0,0,0,0,0,0,0,0,0,0,8.3e-05,0,0,0,0,0,0,0,0,0.314131,CBS with AStar,agents.txt:,15
0.013905,0,1,3310,14870,3290,3290,3290,3290,0,0,0,0,0,0,0,0,0,0,0,5.9e-05,0,0,0,0,0,0,0,0,0.334074,CBS with AStar,agents.txt:,15
0.011487,0,1,2919,12796,2904,2904,2904,2904,0,0,0,0,0,0,0,0,0,0,0,4.4e-05,0,0,0,0,0,0,0,0,0.289921,CBS with AStar,agents.txt:,15
0.013048,0,1,3455,15374,3440,3440,3440,3440,0,0,0,0,0,0,0,0,0,0,0,5.1e-05,0,0,0,0,0,0,0,0,0.27796,CBS with AStar,agents.txt:,15
0.014566,0,1,3407,15322,3392,3392,3392,3392,0,0,0,0,0,0,0,0,0,0,0,5.7e-05,0,0,0,0,0,0,0,0,0.300583,CBS with AStar,agents.txt:,15
0.017143,1,3,4542,20250,3706,3706,3705,3705,0,1,0,0,0,0,0,0,0,0,0,7.7e-05,0,0,0,0,3e-06,0.000689,0.003209,0.003232,0.310638,CBS with AStar,agents.txt:,15
0.066216,2,5,14417,41178,3663,3663,3661,3661,0,2,0,0,0,0,0,0,0,0,0,0.000174,0,0,0,0,6e-06,0.002383,0.041529,0.041622,0.368086,CBS with AStar,agents.txt:,15
0.017331,1,3,3808,17206,3321,3321,3321,3321,0,1,0,0,0,0,0,0,0,0,0,7.6e-05,0,0,0,0,2e-06,0.000761,0.002956,0.002981,0.421218,CBS with AStar,agents.txt:,15
0.011095,0,1,2750,12222,2735,2735,2735,2735,0,0,0,0,0,0,0,0,0,0,0,4e-05,0,0,0,0,0,0,0,0,0.295682,CBS with AStar,agents.txt:,15
