runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,standard conflicts,runtime of detecting conflicts,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name,num_agents
0.035911,13,27,15385,64264,6716,6716,6714,6714,13,0.000326,1e-05,0.006387,0.01824,0.020715,0.132356,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,33
0.043608,17,35,17893,75189,6794,6794,6792,6792,17,0.000408,1e-05,0.008679,0.024341,0.02783,0.135834,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,34
0.044823,17,35,17736,73932,6862,6862,6860,6860,17,0.000398,1.2e-05,0.00914,0.025007,0.028295,0.140584,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,35
0.051897,20,41,20707,85011,7212,7212,7210,7210,20,0.000492,1.1e-05,0.010956,0.030617,0.034907,0.147985,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,36
0.05208,19,39,20130,83099,7224,7224,7222,7222,19,0.000488,1.4e-05,0.010675,0.030099,0.034261,0.157452,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,37
0.058521,22,45,21459,90642,7242,7242,7240,7240,22,0.000531,1.6e-05,0.012761,0.035224,0.040442,0.153779,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,38
0.131518,33,67,67446,199624,7538,7538,7534,7534,33,0.000783,1.9e-05,0.019598,0.098384,0.108599,0.159867,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,39
0.168312,44,89,85554,249173,7603,7603,7599,7599,44,0.000994,5.3e-05,0.02687,0.13029,0.143968,0.162686,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,40
0.142219,31,63,71514,208009,7663,7663,7659,7659,31,0.000836,2.2e-05,0.019018,0.106284,0.117413,0.163877,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,41
0.192515,42,85,100112,283516,7785,7785,7781,7781,42,0.001062,5.4e-05,0.025781,0.151293,0.167553,0.170704,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,42
0.144893,37,75,64771,200040,8231,8231,8227,8227,37,0.000918,2.7e-05,0.024568,0.10635,0.117646,0.17215,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,43
0.138386,30,61,66112,197714,8604,8604,8600,8600,30,0.000815,1.9e-05,0.020058,0.100698,0.111248,0.185934,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,44
0.206601,45,91,98139,280526,8720,8720,8716,8716,45,0.001224,3.6e-05,0.031094,0.161505,0.178094,0.183001,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,45
0.237363,53,107,108376,309452,8936,8936,8932,8932,53,0.001382,4.4e-05,0.037328,0.187313,0.206609,0.185172,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,46
0.187708,39,79,82664,241361,9069,9069,9065,9065,39,0.001111,3e-05,0.028958,0.142435,0.156495,0.189836,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,47
0.169178,42,85,64803,211374,9171,9171,9167,9167,42,0.001191,3e-05,0.031737,0.123095,0.137411,0.19305,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,48
0.227635,42,85,95808,272015,9627,9627,9623,9623,42,0.001347,3.5e-05,0.032832,0.177477,0.194232,0.197712,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,49
0.219474,49,99,85305,262209,9633,9633,9629,9629,49,0.001486,3.3e-05,0.039057,0.167496,0.185539,0.19905,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,50
0.214818,37,75,93484,268344,9666,9666,9662,9662,37,0.001189,3.5e-05,0.028049,0.163776,0.181061,0.204425,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,51
0.203107,38,77,82640,244089,9755,9755,9751,9751,38,0.001198,3.5e-05,0.030843,0.152654,0.167796,0.214319,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,52
0.201835,33,67,86224,246773,10128,10128,10124,10124,33,0.001196,1.7e-05,0.026533,0.150685,0.165557,0.213612,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,53
0.183568,36,73,66101,209817,10445,10445,10441,10441,36,0.001244,2e-05,0.030451,0.130794,0.144868,0.216709,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,54
0.287996,56,113,107216,321891,10772,10772,10768,10768,56,0.001816,4e-05,0.048371,0.224284,0.248059,0.218139,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,55
0.216528,36,73,82639,242343,11151,11151,11147,11147,36,0.001284,3e-05,0.03257,0.160238,0.174731,0.225182,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,56
0.212991,37,75,78838,240444,11498,11498,11494,11494,37,0.001374,1.9e-05,0.033086,0.155424,0.170913,0.231012,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,57
0.278875,49,99,103132,305650,11812,11812,11808,11808,49,0.001806,3.7e-05,0.044603,0.21335,0.235054,0.2356,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,58
0.207186,37,75,69021,220465,11893,11893,11889,11889,37,0.001473,1.7e-05,0.035136,0.145147,0.159684,0.246551,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,59
0.169112,26,53,57187,184052,11938,11938,11934,11934,26,0.001154,1.9e-05,0.024988,0.11274,0.124047,0.243294,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,60
0.2723,51,103,88401,278593,12188,12188,12184,12184,51,0.001886,2.7e-05,0.050761,0.203993,0.224938,0.246022,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,61
0.253741,43,87,84081,266797,12639,12639,12635,12635,43,0.001852,3.1e-05,0.042063,0.184456,0.204901,0.248472,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,62
0.31808,53,107,101838,318830,12865,12865,12861,12861,53,0.002221,4.9e-05,0.053513,0.239872,0.266782,0.259817,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,63
0.333381,57,115,104270,330977,13137,13137,13133,13133,57,0.002376,3.6e-05,0.058622,0.252312,0.280931,0.253823,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,64
0.324711,54,109,102307,316072,13374,13374,13370,13370,54,0.002228,5.2e-05,0.057385,0.245817,0.271075,0.262084,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,65
0.329001,56,113,99001,319565,13482,13482,13478,13478,56,0.002409,4e-05,0.058832,0.245498,0.273171,0.262404,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,66
0.374227,60,121,111559,347742,13713,13713,13709,13709,60,0.002667,5e-05,0.06649,0.286736,0.317108,0.26524,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,67
0.268254,43,87,75325,250936,14027,14027,14023,14023,43,0.002031,3.7e-05,0.048769,0.189208,0.209138,0.281657,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,68
0.340317,51,103,101450,315735,14356,14356,14352,14352,51,0.002326,4.5e-05,0.055965,0.253457,0.279412,0.278566,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,69
0.189692,29,59,51883,183980,14663,14663,14659,14659,29,0.001614,2.7e-05,0.033617,0.117206,0.129806,0.2797,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,70
0.28157,37,75,81306,251243,14720,14720,14716,14716,37,0.001832,3.6e-05,0.04367,0.201364,0.218357,0.282519,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,71
0.351508,52,105,98187,306109,15097,15097,15093,15093,52,0.002475,4.2e-05,0.061141,0.259981,0.286217,0.28869,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,72
0.402013,52,105,120960,343593,15212,15212,15208,15208,52,0.002526,4.2e-05,0.061275,0.307652,0.336045,0.294229,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,73
0.378154,43,87,115587,324831,15340,15340,15336,15336,43,0.002344,3.7e-05,0.052035,0.285583,0.310552,0.291884,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,74
0.479636,62,125,137559,394234,15715,15715,15711,15711,62,0.003087,4.7e-05,0.076516,0.373418,0.407923,0.307904,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,75
0.493318,53,107,147567,397714,15968,15968,15964,15964,53,0.002886,4e-05,0.064133,0.380683,0.413971,0.307634,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,76
0.411627,50,101,116757,341126,16090,16090,16086,16086,50,0.002656,4.1e-05,0.062475,0.310703,0.338287,0.312716,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,77
0.472252,57,115,132084,377435,16461,16461,16457,16457,57,0.002988,4.5e-05,0.073333,0.36494,0.396973,0.316226,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,78
0.58719,74,149,160969,457927,16564,16564,16560,16560,74,0.003804,5.8e-05,0.093885,0.463777,0.509306,0.316639,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,79
0.421127,51,103,114196,342214,16610,16610,16606,16606,51,0.002883,3.6e-05,0.06505,0.312171,0.343594,0.31602,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,80
0.471419,52,105,128187,365826,16778,16778,16774,16774,52,0.003102,5.1e-05,0.066981,0.358724,0.39293,0.330508,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,81
0.486401,55,111,129800,357567,16835,16835,16831,16831,55,0.002953,5.7e-05,0.076473,0.374664,0.404652,0.325712,CBS with AStar,scenesinput/Berlin_1_256-even-16.scen:,82
5.3e-05,0,1,69,170,68,68,68,68,0,0,0,0,0,0,0.004076,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,1
0.000281,0,1,387,1157,385,385,385,385,0,1e-06,0,0,0,0,0.008575,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,2
0.000405,0,1,541,1887,538,538,538,538,0,2e-06,0,0,0,0,0.012779,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,3
0.000728,0,1,955,3630,951,951,951,951,0,2e-06,0,0,0,0,0.016867,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,4
0.001007,0,1,1241,4998,1236,1236,1236,1236,0,3e-06,0,0,0,0,0.021033,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,5
0.00123,0,1,1248,5029,1242,1242,1242,1242,0,3e-06,0,0,0,0,0.024807,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,6
0.001285,0,1,1337,5449,1330,1330,1330,1330,0,4e-06,0,0,0,0,0.030719,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,7
0.00152,0,1,1611,6703,1596,1596,1596,1596,0,7e-06,0,0,0,0,0.034015,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,8
0.001849,0,1,1876,7973,1860,1860,1860,1860,0,9e-06,0,0,0,0,0.037428,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,9
0.002463,0,1,2264,9812,2247,2247,2247,2247,0,1.2e-05,0,0,0,0,0.042627,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,10
0.002713,0,1,2370,10328,2352,2352,2352,2352,0,1.3e-05,0,0,0,0,0.046765,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,11
0.003803,1,3,2998,12364,2398,2398,2398,2398,1,2.2e-05,1e-06,0.000208,0.000601,0.000666,0.056053,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,12
0.003627,1,3,3069,12723,2470,2470,2470,2470,1,2.1e-05,1e-06,0.000199,0.00056,0.000618,0.055178,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,13
0.00427,1,3,3441,14502,2841,2841,2841,2841,1,2.4e-05,1e-06,0.000247,0.000649,0.000717,0.058068,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,14
0.004521,1,3,3593,15253,2995,2995,2995,2995,1,2.8e-05,1e-06,0.000249,0.000673,0.000741,0.062541,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,15
0.005093,1,3,3856,16517,3251,3251,3251,3251,1,3.2e-05,2e-06,0.000202,0.000648,0.000717,0.068727,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,16
0.005955,1,3,3928,16868,3327,3327,3327,3327,1,3.6e-05,1e-06,0.00021,0.000694,0.000769,0.071599,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,17
0.005659,1,3,4133,17831,3532,3532,3532,3532,1,3.7e-05,0,0.00022,0.000704,0.000777,0.07363,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,18
0.006666,1,3,4574,19866,3968,3968,3968,3968,1,4.8e-05,1e-06,0.000251,0.000814,0.0009,0.07705,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,19
0.007294,1,3,4787,20819,4182,4182,4182,4182,1,5.2e-05,2e-06,0.000266,0.000841,0.000931,0.084552,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,20
0.008044,1,3,5231,22973,4622,4622,4622,4622,1,6e-05,1e-06,0.000292,0.000873,0.00097,0.086812,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,21
0.008537,1,3,5602,24788,4995,4995,4995,4995,1,7e-05,1e-06,0.00034,0.000909,0.001009,0.09118,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,22
0.00889,1,3,5730,25397,5120,5120,5120,5120,1,6.8e-05,2e-06,0.000307,0.000866,0.000964,0.092389,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,23
0.011431,1,3,6059,27008,5447,5447,5447,5447,1,8e-05,2e-06,0.000368,0.001042,0.001155,0.100562,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,24
0.010638,1,3,6160,27498,5549,5549,5549,5549,1,8.4e-05,2e-06,0.000387,0.001003,0.001131,0.10351,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,25
0.011055,1,3,6571,29481,5957,5957,5957,5957,1,9.1e-05,1e-06,0.000351,0.00098,0.001093,0.106256,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,26
0.011734,1,3,6680,29983,6068,6068,6068,6068,1,9.8e-05,1e-06,0.000396,0.001068,0.001187,0.10914,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,27
0.013571,1,3,7119,32025,6505,6505,6505,6505,1,0.000113,2e-06,0.000546,0.001488,0.001642,0.113947,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,28
0.013469,1,3,7527,33930,6913,6913,6913,6913,1,0.000119,0,0.000403,0.00109,0.001217,0.116536,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,29
0.014479,1,3,7962,35971,7345,7345,7345,7345,1,0.000121,0,0.000444,0.001157,0.001284,0.122197,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,30
0.015178,1,3,8190,37068,7572,7572,7572,7572,1,0.000135,1e-06,0.000459,0.001196,0.001329,0.124116,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,31
0.016373,1,3,8646,39216,8029,8029,8029,8029,1,0.000147,1e-06,0.000478,0.001238,0.001377,0.130126,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,32
0.017524,1,3,9082,41288,8445,8445,8445,8445,1,0.000162,1e-06,0.000486,0.001242,0.001387,0.134956,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,33
0.018802,1,3,9417,42788,8714,8714,8714,8714,1,0.000171,2e-06,0.000527,0.001349,0.001499,0.138424,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,34
0.019152,1,3,9449,42940,8743,8743,8743,8743,1,0.000181,1e-06,0.000507,0.001402,0.001557,0.139824,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,35
0.020229,1,3,9869,44927,9159,9159,9159,9159,1,0.000188,1e-06,0.000585,0.001408,0.001569,0.148863,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,36
0.02106,1,3,10112,46091,9403,9403,9403,9403,1,0.000205,0,0.000554,0.001416,0.001582,0.15149,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,37
0.024413,2,5,11264,51481,9698,9698,9698,9698,2,0.000242,1e-06,0.0011,0.003305,0.003871,0.152626,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,38
0.026638,2,5,11494,52536,9917,9917,9917,9917,2,0.000254,2e-06,0.001227,0.003568,0.004175,0.159073,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,39
0.026631,2,5,11680,53411,10101,10101,10101,10101,2,0.000268,3e-06,0.001179,0.003585,0.004186,0.160721,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,40
0.027471,2,5,11876,54362,10308,10308,10308,10308,2,0.000271,2e-06,0.001215,0.003507,0.004118,0.168283,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,41
0.028571,2,5,11916,54533,10331,10331,10331,10331,2,0.000285,2e-06,0.001269,0.003631,0.004329,0.170038,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,42
0.029517,2,5,12202,55953,10622,10622,10622,10622,2,0.000318,2e-06,0.001357,0.003876,0.00454,0.173742,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,43
0.030951,2,5,12500,57308,10922,10922,10922,10922,2,0.0003,2e-06,0.001286,0.00377,0.004449,0.176522,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,44
0.031157,2,5,12532,57473,10964,10964,10964,10964,2,0.000362,3e-06,0.001299,0.003734,0.004393,0.183193,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,45
0.033478,2,5,12812,58745,11239,11239,11239,11239,2,0.000332,1e-06,0.001406,0.004068,0.004745,0.1855,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,46
0.033195,2,5,13015,59707,11429,11429,11429,11429,2,0.00034,2e-06,0.00137,0.003977,0.004649,0.19135,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,47
0.035095,2,5,13319,61200,11734,11734,11734,11734,2,0.000403,1e-06,0.001414,0.004084,0.004867,0.192851,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,48
0.036121,2,5,13749,63175,12150,12150,12150,12150,2,0.000355,3e-06,0.001509,0.004206,0.004903,0.198476,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,49
0.044325,5,11,15305,70546,12176,12176,12176,12176,5,0.000474,4e-06,0.004144,0.010159,0.011865,0.200444,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,50
0.04589,5,11,15649,72232,12529,12529,12529,12529,5,0.000534,5e-06,0.004155,0.010436,0.012226,0.205079,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,51
0.047778,5,11,16080,74315,12954,12954,12954,12954,5,0.000529,5e-06,0.004238,0.010623,0.012451,0.208254,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,52
0.049728,5,11,16349,75574,13214,13214,13214,13214,5,0.000583,3e-06,0.004498,0.011079,0.012904,0.210888,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,53
0.051235,5,11,16710,77204,13572,13572,13572,13572,5,0.00055,3e-06,0.004576,0.011388,0.013229,0.214708,CBS with AStar,scenesinput/Berlin_1_256-even-17.scen:,54
0.000107,0,1,160,433,159,159,159,159,0,0,0,0,0,0,0.004172,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,1
0.000439,0,1,418,1436,416,416,416,416,0,1e-06,0,0,0,0,0.008503,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,2
0.000677,0,1,825,3033,822,822,822,822,0,2e-06,0,0,0,0,0.012954,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,3
0.000836,0,1,1051,4106,1047,1047,1047,1047,0,2e-06,0,0,0,0,0.017269,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,4
0.001063,0,1,1275,5176,1270,1270,1270,1270,0,4e-06,0,0,0,0,0.021508,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,5
0.001185,0,1,1375,5651,1369,1369,1369,1369,0,5e-06,0,0,0,0,0.025716,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,6
0.001363,0,1,1565,6582,1558,1558,1558,1558,0,6e-06,0,0,0,0,0.030359,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,7
0.001651,0,1,1604,6758,1596,1596,1596,1596,0,7e-06,0,0,0,0,0.035706,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,8
0.00178,0,1,1711,7273,1702,1702,1702,1702,0,2.3e-05,0,0,0,0,0.040943,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,9
0.001924,0,1,1779,7603,1769,1769,1769,1769,0,9e-06,0,0,0,0,0.042778,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,10
0.00215,0,1,1975,8500,1964,1964,1964,1964,0,1.1e-05,0,0,0,0,0.047515,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,11
0.0026,0,1,2281,9942,2269,2269,2269,2269,0,1.4e-05,0,0,0,0,0.050427,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,12
0.002883,0,1,2498,10978,2485,2485,2485,2485,0,1.8e-05,0,0,0,0,0.056192,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,13
0.00313,0,1,2517,11069,2503,2503,2503,2503,0,1.8e-05,0,0,0,0,0.058438,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,14
0.003383,0,1,2636,11657,2621,2621,2621,2621,0,2.1e-05,0,0,0,0,0.06482,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,15
0.003731,0,1,2802,12444,2786,2786,2786,2786,0,2.3e-05,0,0,0,0,0.068381,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,16
0.004263,0,1,3232,14363,3215,3215,3215,3215,0,2.8e-05,0,0,0,0,0.069711,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,17
0.004785,0,1,3485,15594,3467,3467,3467,3467,0,3.3e-05,0,0,0,0,0.074113,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,18
0.005585,0,1,3788,17082,3769,3769,3769,3769,0,4e-05,0,0,0,0,0.078488,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,19
0.00582,0,1,3924,17710,3904,3904,3904,3904,0,5.9e-05,0,0,0,0,0.082542,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,20
0.006473,0,1,4371,19720,4319,4319,4319,4319,0,5e-05,0,0,0,0,0.08965,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,21
0.007218,0,1,4716,21378,4663,4663,4663,4663,0,5.8e-05,0,0,0,0,0.09343,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,22
0.007381,0,1,4906,22276,4852,4852,4852,4852,0,6e-05,0,0,0,0,0.093079,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,23
0.008219,0,1,5318,24262,5263,5263,5263,5263,0,6.8e-05,0,0,0,0,0.097121,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,24
0.020845,3,7,15671,49459,5444,5444,5442,5442,3,0.000114,1e-06,0.000989,0.010313,0.011394,0.101916,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,25
0.023301,4,9,16406,53017,5586,5586,5584,5584,4,0.000135,7e-06,0.001382,0.011961,0.013318,0.105694,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,26
0.023406,4,9,16413,53026,5592,5592,5590,5590,4,0.000137,4e-06,0.001425,0.011552,0.012924,0.110935,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,27
0.024758,4,9,16804,54898,5983,5983,5981,5981,4,0.000153,6e-06,0.001473,0.011904,0.013303,0.114603,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,28
0.02516,4,9,16818,54993,5995,5995,5993,5993,4,0.000155,2e-06,0.001531,0.01212,0.013527,0.116497,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,29
0.026571,4,9,17145,56481,6321,6321,6319,6319,4,0.000169,6e-06,0.001672,0.01278,0.014214,0.121173,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,30
0.031226,4,9,17497,58132,6664,6664,6662,6662,4,0.000199,4e-06,0.001779,0.013812,0.015398,0.136969,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,31
0.02928,4,9,17619,58750,6785,6785,6783,6783,4,0.000195,4e-06,0.001752,0.013271,0.014843,0.130327,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,32
0.030526,4,9,17640,58800,6805,6805,6803,6803,4,0.000193,4e-06,0.0018,0.013949,0.015502,0.135658,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,33
0.030582,4,9,17728,59238,6891,6891,6889,6889,4,0.000197,2e-06,0.001827,0.013881,0.015483,0.136983,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,34
0.031554,4,9,18023,60658,7186,7186,7184,7184,4,0.00022,4e-06,0.001909,0.014106,0.015707,0.144407,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,35
0.032063,4,9,18057,60764,7218,7218,7216,7216,4,0.000206,4e-06,0.001876,0.014167,0.01581,0.147295,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,36
0.033869,4,9,18264,61742,7425,7425,7423,7423,4,0.000217,4e-06,0.001961,0.015068,0.016748,0.148877,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,37
0.035363,4,9,18606,63401,7766,7766,7764,7764,4,0.000256,1e-06,0.002123,0.015385,0.017073,0.154477,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,38
0.035795,4,9,18652,63627,7810,7810,7808,7808,4,0.00026,4e-06,0.002063,0.015402,0.017119,0.156611,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,39
0.038537,4,9,18832,64464,7990,7990,7988,7988,4,0.000275,3e-06,0.002275,0.01637,0.018175,0.161247,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,40
0.03842,4,9,19157,65924,8315,8315,8313,8313,4,0.000269,1e-06,0.002213,0.016325,0.018113,0.16737,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,41
0.039939,4,9,19503,67604,8653,8653,8651,8651,4,0.00027,4e-06,0.002343,0.016723,0.018513,0.170958,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,42
0.040894,4,9,19715,68650,8865,8865,8863,8863,4,0.000305,3e-06,0.002332,0.016706,0.018591,0.171909,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,43
0.043053,4,9,19950,69739,9098,9098,9096,9096,4,0.000341,4e-06,0.002367,0.017378,0.01933,0.182294,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,44
0.043966,4,9,20388,71775,9535,9535,9533,9533,4,0.000312,1e-06,0.002596,0.017572,0.019577,0.181586,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,45
0.044915,4,9,20635,72948,9781,9781,9779,9779,4,0.000335,1e-06,0.002546,0.017628,0.019566,0.183576,CBS with AStar,scenesinput/Berlin_1_256-even-18.scen:,46
